@relation "./files_to_convert\2018-EI-reg-Es-sadness-train.txt"

@attribute id string
@attribute tweet string
@attribute emotion string
@attribute score numeric

@data
"2018-Es-06929"," Me acabo de enterar que se murió el cantante de Linkin Park . No lo puedo creer . Que tristeza u . u ","sadness", 0.833
"2018-Es-04142"," Hablar de mi curso me da rabia y mucha tristeza al mismo tiempo ","sadness", 0.750
"2018-Es-01394"," Mi mamá me puso a cocinar con la Olla de presión, es normal que le tenga pánico a ese artefacto de cocina ?? ","sadness", 0.417
"2018-Es-02776"," @username ESE PHOTOSHOP AMERITA UNA DENUNCIA ! TE ESTÁ CALIFICANDO DE NAZI Y ESO ES UNA INJURIA GRAVE ! ","sadness", 0.375
"2018-Es-03964"," @username vamos con toda equipo . Saludos desde Villavicencio . #mechita . Se perdió una ballata mas no la guerra ","sadness", 0.292
"2018-Es-01660"," Iría a molestar a mi amiga Laura porque estoy tan aburrida . Pero esta re frío . ","sadness", 0.417
"2018-Es-06882"," Me da miedo encontrar a alguien con quien me encariñe mucho y que después se vaya . 🙇 🏻 ‍ ♀ ️ ","sadness", 0.740
"2018-Es-02230"," Dizque a poner la alarma en el calendario xd ","sadness", 0.188
"2018-Es-06088"," Estamos todos de acuerdo cuando digo que hoy fue el día del amigo más deprimente que viví ? 🙄 🙄 ","sadness", 0.917
"2018-Es-01666"," @username AMARGADA, EN SERIO 🤣🤣🤣🤣😂","sadness", 0.391
"2018-Es-05293"," Digamos que soy una mezcla entre un carácter de mierda, y una dulzura terrible.","sadness", 0.396
"2018-Es-02386"," @username estoy muy disgustada por la gestión en mi póliza y me van pasando de un lado a otro . Decepcion Es la palabra ","sadness", 0.625
"2018-Es-04497"," Quiero un perrito ! ! ! .. Osea tengo num, pero son de mi hermana y mi papá.. quiero uno que sea mio de mi! ","sadness", 0.174
"2018-Es-05862"," Depresión rima con Bennington, coincidencia? No lo creo.","sadness", 0.500
"2018-Es-03379"," @username @username El viejo truco de mentir, mentir...millones? El primo es dueño? Tan desesperado Marquitos ??","sadness", 0.375
"2018-Es-03876"," @username @username @username Yeeah, Congrats baby! 😱🎉🎉🙌🙌 La espera del video valió la pena! Hiciste un excelente trabajo! 😍","sadness", 0.109
"2018-Es-04348"," cainemaribel num Que Nadie Olvide el nombre y el rostro de la Violencia y Terrorismo . #VotosSIBalasNO ","sadness", 0.563
"2018-Es-06191"," Que me perdone mica pero yo lo voy a leer ","sadness", 0.292
"2018-Es-02752"," Que cansado estoy de las comidas típicas 😳 ","sadness", 0.396
"2018-Es-06934"," MUY LAMENTABLE EL RELATIVISMO MORAL DE NUESTRA SOCIEDAD RESPECTO A LA VIDA . HOY SON LOS NONATOS, MAÑANA LOS ANCIANOS ...MAL, MUY MALA SEÑAL!","sadness", 0.792
"2018-Es-05614"," No sé qué me voy a poner el dda y eso me tiene demasiado nerviosa ","sadness", 0.604
"2018-Es-00865"," @username Maaal, lo vi la semana pasada, saben mas de mi vida q yo misma!! ","sadness", 0.417
"2018-Es-04856"," @username Me dio más tristeza la muerte de D I O ","sadness", 0.917
"2018-Es-01267"," HOLAA, TE VI CAMINANDO EN LO OSCURO SOLA, EN ESTE JUEGO TU TIENES LA BOLA, QUIERO COMERTE COMPLETITA SOLAA, QUIERO COMERTE COMPLETITA SOLAAA","sadness", 0.250
"2018-Es-01738"," Qué tristeza mujer, pero ya lo esperaba de su parte.","sadness", 0.792
"2018-Es-05934"," Al ritmo que voy me estoy convirtiendo en una mala persona : resentida y pesimista . ","sadness", 0.761
"2018-Es-03287"," @username Jajajajajajajajajajajaja fue lo mas y mas cuando perdió el arito jajjaajja ","sadness", 0.065
"2018-Es-00208"," Para llevar a los bebes de un lugar a otro debemos cantarles canciones ... Quiero cantarles Gunaa ' nibiina ( La llorona, en Zapoteco)","sadness", 0.250
"2018-Es-02497"," @username #Rayito tengo ansiedad ","sadness", 0.458
"2018-Es-00482"," Este año estamos + alejadas pero sabes q seguís contando conmigo p todo, a pesar de todo lo q pasa quiero q sepas q t quiero y valoro 1000","sadness", 0.500
"2018-Es-06499"," #SiMeMatan por decir lo que pienso, por ser sensible a al dolor humano, por luchar por mis ideales, por críticas al mal gobierno y #Enojada","sadness", 0.771
"2018-Es-04302"," está ansiosa para a premiére de dunkirk ? #askdirectioner ","sadness", 0.250
"2018-Es-01320"," Oye @username hay momentos, de la nada, que mi corazoncito late rápid, no puedo respirar y siento que todo vibra 😭 Qué se hace? #mexico","sadness", 0.625
"2018-Es-02593"," Anoche me enamore de un pibe por sus ojos, pero lo vi una sola ves estoy llorando VUELVE QUE SIN TI LA VIDA SE ME VAAAAAA OOOO VUELVEEE","sadness", 0.391
"2018-Es-01546"," No es de resentimiento madre pero hubiese preferido que me pusieses en el polivalente ","sadness", 0.647
"2018-Es-01657"," @username Vos que vas a saber si sos una amargada que no quiere que la llame 😢 ","sadness", 0.543
"2018-Es-00897"," num niños escapan del sename num presos x robo balón gas y drogados no querrían suicidarse ? niño grave cae desde num mts y nadie se presenta trib ","sadness", 0.630
"2018-Es-06664"," Paula Chavez debe ser hermosa hasta en la oscuridad ","sadness", 0.125
"2018-Es-03802"," Hay tanta timidez en mi cuando se trata de ti . ","sadness", 0.354
"2018-Es-03289"," @username No hacía falta tomarlo tan en serio al grandote pavo ","sadness", 0.354
"2018-Es-01389"," @username Mucha amargura, bye","sadness", 0.688
"2018-Es-04116"," @username Cama y tele 😥 ","sadness", 0.354
"2018-Es-02368"," si no me sigues pa q cotilleasss q pesadez ","sadness", 0.375
"2018-Es-02266"," Mayco y yo organizando algo ? Nc como ira a salir eso 😂 😂 😂 ","sadness", 0.167
"2018-Es-00577"," Ha saltado supersubmarina en el aleatorio y ya estoy llorando xd ","sadness", 0.625
"2018-Es-02527"," No quiero morirme sin ir a un concierto de Luis Miguel antes 😭 ","sadness", 0.674
"2018-Es-03804"," Estaba viendo una peli de terror y así de la nada, a mitad de la peli  comienzan a coger dos minas ahre de que me perdí dije","sadness", 0.375
"2018-Es-03003"," @username num € environ ","sadness", 0.140
"2018-Es-01667"," No estaba ofendido ? ;) ","sadness", 0.354
"2018-Es-03582"," @username curioso, precisamente ese recurso es invisible durante un episodio depresivo mayor","sadness", 0.609
"2018-Es-03033"," @username Es que hay algunos que se toman en serio a @username, y con ver Martín villa se han venido arriba. 😂😂😂😂","sadness", 0.217
"2018-Es-06018"," Ojala nunca se den cuenta 😫 ","sadness", 0.479
"2018-Es-00715"," Seguro se le apago el celular ","sadness", 0.292
"2018-Es-03791"," Quede de cara cuando apareció donald glover en spiderman,tremenda felicidad me dio","sadness", 0.033
"2018-Es-02153"," O mi verano cambia radical o se convertirá en el verano mas aburrido de la historia ","sadness", 0.479
"2018-Es-05360"," Acá ( Merlo ) hay un almacén que atiende de num a num ... En epokas de oscurantismo K eran num m de cola a esta hora, hoy juegan al solitario.","sadness", 0.375
"2018-Es-05431"," @username A-ah ... — se sentía intimidado solo con verla fruncir el ceño, se agarró un hombro y desvió la mirada— Pedirte perdón...","sadness", 0.478
"2018-Es-00402"," @username Que terrible ... Casi se me quebraron los dientes y me da un infarto ... Qué mujer por Dios 😍 😍 😍 ","sadness", 0.375
"2018-Es-05118"," Que deprimente todo esto ","sadness", 0.813
"2018-Es-05459"," Pero nose si el se enojo o yo ","sadness", 0.479
"2018-Es-01501"," Esto es tan doloroso 😭 Ya dejen de sufrir 😭 ","sadness", 0.917
"2018-Es-01677"," Más de una hora sentada en oscuro, escuchando cantar a su tortuga mientras ella se duerme","sadness", 0.646
"2018-Es-03747"," Me re incómoda esto ","sadness", 0.458
"2018-Es-03428"," No puedo creer lo de chester, estoy deprimido","sadness", 0.896
"2018-Es-03620"," A veces no quisiera ser tan serio 😥 ","sadness", 0.500
"2018-Es-03702"," Mañana voy a lo de la colo y quiero ver películas de terror pero no me va a poner pq no le gustan ","sadness", 0.434
"2018-Es-00305"," Pero no se puede dejar de amar de la noche a la mañana ... o si ? 😭 ","sadness", 0.479
"2018-Es-01840"," No esta @username en twitter con el partido de #PeñA ? ? ? ","sadness", 0.250
"2018-Es-05569"," Respeto la libertad de expresión ; la defiendo ... Lamentable que algunos encuentren divertido mofarse de la muerte de alguien . Quien sea . ","sadness", 0.604
"2018-Es-06251"," @username Qué pasó Eimmy ? 🙁 ","sadness", 0.271
"2018-Es-02379"," No me va a temblar el dedo - antonella bernal ","sadness", 0.217
"2018-Es-05024"," Estoy tan ansiosa por la numma temporada de Game of Throne que ya me siento una Targaryen . ","sadness", 0.174
"2018-Es-02082"," Que se hace para que se te peguen num hojas en media hr ? ","sadness", 0.354
"2018-Es-05818"," Cuando era chiquito queria ser Jimmy Neutron, y ahora voy a estudiar animacion.  ¿Dónde quedaron mis sueños? #nostalgia","sadness", 0.652
"2018-Es-02065"," Jajajajajajajajaajjajajaajaj era peligrosa la tecnica ","sadness", 0.063
"2018-Es-06720"," Siento que en cualquier momento voy a valer ","sadness", 0.646
"2018-Es-03112"," @username @username @username @username @username Es que no me gusta faltar pero es que me pone muy nervioso :( ","sadness", 0.521
"2018-Es-00667"," Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré ... ","sadness", 0.833
"2018-Es-04217"," Negro culiadooo, me tenés abandonado en el Paladins, en el LoL, en todo jajajajaja cuando nos juntamos a chupar?","sadness", 0.091
"2018-Es-06940"," @username En claro signo de desesperación por verse descubierto el gigantesco fraude cometido a la nación . ","sadness", 0.604
"2018-Es-01261"," Kimberly, si me lee, perdió la apuesta que un día hicimos JAJAJAJAJAJAJAJAJAJA.","sadness", 0.196
"2018-Es-02759"," @username gorilaje desesperado . chúpenla ! VIVA PERÓN, CARAJO! ✌️","sadness", 0.188
"2018-Es-06589"," Te contestara tu estado pero eres tan culon que me eliminaste en una pelea similar 👀 😂 ","sadness", 0.313
"2018-Es-00386"," @username La neta yo me veo igual de feo llorando sea la situacion que sea, así que por eso siempre pregunto JAJAJJAA PERDÓN","sadness", 0.333
"2018-Es-00129"," @username Siii por favor 🙁 ","sadness", 0.229
"2018-Es-00024"," La depresión es una enfermedad tan incapacitante como cualquier trastorno orgánico ( diábetes, hipertensión, cáncer) y requiere at. médica","sadness", 0.688
"2018-Es-05141"," @username Este como que se fumo una lumpia o esta cansado ","sadness", 0.271
"2018-Es-01497"," De bobera la piba esta me dejo re preocupado 😟 ","sadness", 0.521
"2018-Es-06880"," @username 😞 qué triste todo ","sadness", 0.854
"2018-Es-00525"," Si hay que ir se va ... a las num nos vemos #castellers #xiquetstgn #rabia #orgull ","sadness", 0.313
"2018-Es-00888"," @username Bueno a estos le hemos escuchado decir cada cosa ... ! ! Infeliz ... ","sadness", 0.583
"2018-Es-00478"," Me pongo nerviosa que hace media hora se escuche a la policía, o bomberos, o ambulancia. Agarrame Martaa","sadness", 0.563
"2018-Es-03694"," Si mensa, se nota tu desesperación ya todos lo notamos ntp","sadness", 0.354
"2018-Es-02878"," Solo si leo a la velocidad de la luz voy a poder terminar mis trabajos . ","sadness", 0.313
"2018-Es-03631"," @username Mm pas ","sadness", 0.167
"2018-Es-00833"," @username Ah listo jajajaja, no me puedo dormir luzzz ","sadness", 0.167
"2018-Es-00900"," @username Peligroso algo sabe guima acuerdese que el hijo es celso ","sadness", 0.391
"2018-Es-01955"," la valija podia pesar hasta num y pesó num con algo, eso es vivir al limite bebé","sadness", 0.250
"2018-Es-02705"," Por num minutos pensé que mi perro se perdió o cayó por el balcón ... Fueron los peores minutos de mi vida . ","sadness", 0.750
"2018-Es-03733"," Que aburrido mi dia del amigo ! ! ! ","sadness", 0.563
"2018-Es-03452"," N-No me dejes sola ... ¡ E-Está muy o-oscuro ! #FlakyBot ","sadness", 0.563
"2018-Es-05187"," Tengo miedo de hacer matrícula ","sadness", 0.604
"2018-Es-02424"," Acciones para desmitificar la depresión como tarea pendiente . ","sadness", 0.667
"2018-Es-06148"," A pesar de todo eres el mejor hermano ❣ 👫 ","sadness", 0.271
"2018-Es-01355"," Me impresiona todo el amor que me tiene Leia a pesar de que cada num días la dejo sola 😭 💔 ","sadness", 0.478
"2018-Es-00725"," Patrona : Seguraaa .. val 🌼 : Si ma 🙄 Patrona : Mira que te pones intensa cuando estas cansada 😂 😂 😂 val 🌼 : JAJAJAJAJJA ","sadness", 0.333
"2018-Es-00336"," Quiero ver The Last Jedi yaaa ","sadness", 0.292
"2018-Es-01755"," Adivinen quien tiene médico el lunes que viene y tiene miedo porque la van a pesar 😣 ","sadness", 0.604
"2018-Es-02503"," @username @username Así es . Grave error . ","sadness", 0.375
"2018-Es-00145"," Caliéntame con besos que yo no me enojo por eso . ","sadness", 0.188
"2018-Es-04239"," To super cansada 😴 ","sadness", 0.479
"2018-Es-05317"," me parece bastante incómodo que me guste alguien porque no me gusta que me guste alguien ","sadness", 0.543
"2018-Es-00919"," @username @username Que triste que piense asi hombre, sigale hechando caca a los de morena mejor","sadness", 0.717
"2018-Es-01487"," Algien que alguien que me venga a alegrar la vida porque la neta soy bien amargada 😂 😂 ","sadness", 0.396
"2018-Es-04181"," Amo tanto a mi hermanito a pesar de todo 👫 😍 💗 💗 ","sadness", 0.217
"2018-Es-00364"," Tienes #insomnio o #depresión post #sismo ? Ven a mi casa, te armo un porro. La propuesta es seria.","sadness", 0.521
"2018-Es-06728"," @username ODIO esa tontera, es igual de cansado 🙄","sadness", 0.417
"2018-Es-03992"," @username @username @username Totalmente cierto ! Hay mucho hincha pesimista por ahí, hay que seguir creyendo #YoCreoEnNacional 💚👋","sadness", 0.271
"2018-Es-00437"," @username @username Solo hay que verle la cara de amargada, gentuza y aborto viviente. Para comprender todo. Asco dais asco !!!!!","sadness", 0.583
"2018-Es-03235"," Creo que karol hizo bien en no ir a fans, estoy segura que se iba a sentir incómoda con las preguntas que seguro le harían","sadness", 0.326
"2018-Es-03167"," Terrible día y lo que falta ... ","sadness", 0.813
"2018-Es-05559"," que ironía que el café sea amargo y te endulce la vida ","sadness", 0.313
"2018-Es-06295"," Me desperté y estaba la ventana abierta . ","sadness", 0.326
"2018-Es-05948"," Ah borrarse del mapa 😪 cansado de lo mismo, entero solo en esta vida✌ :(","sadness", 0.717
"2018-Es-04606"," @username @username @username Para qué hablar de derechos humanos, si con insultar basta no crees?","sadness", 0.479
"2018-Es-02307"," Cada espacio de tu cuerpo es mi desesperación 💑 💑 ","sadness", 0.417
"2018-Es-04024"," Dormi bue mal fse ","sadness", 0.479
"2018-Es-01847"," Que lindo saber que hay gente que me quiere por como soy y a pesar de todo seguimos adelante con la amistad .. ","sadness", 0.250
"2018-Es-04524"," El corazon helado como puede ser ? si dentro de mis venas fluye sangre hirviendo . ","sadness", 0.396
"2018-Es-04692"," Detesto que la gente que esta deprimida llegue a ponerlo a uno igual o peor . ","sadness", 0.646
"2018-Es-06443"," Es que estoy nerviosa y cuando lo estoy me da por comer, comer, comer y más comer 😢","sadness", 0.542
"2018-Es-01876"," No me puedo dormir, no tengo idea como me voy a levantar mañana 😟","sadness", 0.479
"2018-Es-03232"," @username Una fan del DT, que a pesar de los resultados del equipo expresa su amor a usted","sadness", 0.227
"2018-Es-04097"," @username saya se me acabo el cafe amargo ! ! ","sadness", 0.229
"2018-Es-05353"," Hoy, a pesar de los reclamos de miles de ciudadanos, el @INEMexico aprobó por unanimidad lineamientos para censurar las redes sociales.","sadness", 0.563
"2018-Es-04059"," Estoy tan ansiosa con el estreno de Game of Throne que ya me siento una Targaryen . ","sadness", 0.152
"2018-Es-06384"," Lamentablemente soy muy sensible y cualquier tonteria me hace daño . ","sadness", 0.848
"2018-Es-02338"," Quiero tener sueño ","sadness", 0.438
